Participant ID,Date,SAQ,SEQ,SCQ,SDQ,SVQ
53712,2019-04-17 10:30:00,53.70494514528783,42.526675729351794,50.99429446773354,42.13423483552342,47.34003754447415
53712,2019-04-17 13:57:00,49.47548169346069,54.638421597353094,50.99429446773354,42.13423483552342,49.31060814851769
53712,2019-04-17 17:25:00,61.22127098442506,33.902232758173525,50.99429446773354,42.13423483552342,47.063008261463885
53712,2019-04-17 20:30:00,54.66587137640678,47.7932147980233,50.99429446773354,42.13423483552342,48.896903869421756
53712,2019-04-18 10:30:00,60.705979114868725,33.902232758173525,42.55619536358778,40.256861895023164,44.3553172829133
53712,2019-04-18 13:23:00,45.29939042313874,33.902232758173525,42.55619536358778,40.256861895023164,40.5036701099808
53712,2019-04-18 18:14:00,46.260316654257686,49.18684196680935,42.55619536358778,40.256861895023164,44.5650539699195
53712,2019-04-18 20:30:00,51.30364948754714,33.902232758173525,42.55619536358778,40.256861895023164,42.00473487608291
53712,2019-04-19 10:30:00,52.98476043197696,33.902232758173525,42.55619536358778,40.256861895023164,42.42501261219036
53712,2019-04-19 14:32:00,66.41166066737117,33.902232758173525,42.55619536358778,40.256861895023164,45.78173767103891
53712,2019-04-19 18:45:00,58.72425081841959,33.902232758173525,42.55619536358778,40.256861895023164,43.85988520880102
53712,2019-04-19 20:30:00,57.652116411697556,33.902232758173525,42.55619536358778,40.256861895023164,43.59185160712051
53712,2019-04-20 10:30:00,51.1565926378905,33.902232758173525,47.619054826075235,34.56108362105055,41.809740960797456
53712,2019-04-20 14:48:00,49.418793663541464,52.652147034598606,47.619054826075235,34.56108362105055,46.062769786316466
53712,2019-04-20 17:45:00,47.79437074903087,42.601727146055225,47.619054826075235,34.56108362105055,43.14405908555297
53712,2019-04-20 20:30:00,42.751037915741406,42.04272349060901,47.619054826075235,34.56108362105055,41.74347496336905
53712,2019-04-21 10:30:00,46.80941735775423,56.305080644146436,45.93143500524609,40.256861895023164,47.32569872554248
53712,2019-04-21 14:21:00,47.79437074903087,33.902232758173525,45.93143500524609,40.256861895023164,41.97122510186841
53712,2019-04-21 18:17:00,56.49403917049324,33.902232758173525,45.93143500524609,40.256861895023164,44.14614220723401
53712,2019-04-21 20:30:00,52.98476043197696,33.902232758173525,45.93143500524609,40.256861895023164,43.268822522604935
53712,2019-04-22 10:30:00,46.80941735775423,66.87697847978433,56.05715393022099,40.256861895023164,52.50010291569568
53712,2019-04-22 13:17:00,58.261092949405324,33.902232758173525,56.05715393022099,40.256861895023164,47.11933538320575
53712,2019-04-22 17:54:00,52.98476043197696,48.740415436418274,56.05715393022099,40.256861895023164,49.50979792340985
53712,2019-04-22 20:30:00,49.418793663541464,33.902232758173525,56.05715393022099,40.256861895023164,44.90876056173978
53712,2019-04-23 10:30:00,49.418793663541464,62.01934023315217,49.30667464690438,49.53219667222421,52.56925130395556
53712,2019-04-23 13:42:00,49.418793663541464,65.6722738427,49.30667464690438,49.53219667222421,53.48248470634252
53712,2019-04-23 18:36:00,47.79437074903087,33.902232758173525,49.30667464690438,49.53219667222421,45.13386870658325
53712,2019-04-23 20:30:00,57.96047559738602,48.49973330699004,49.30667464690438,49.53219667222421,51.324770055876165
53713,2019-04-17 10:30:00,52.300424392719634,52.57580162795201,48.77016459452715,49.27827065772756,50.73116531823159
53713,2019-04-17 13:42:00,42.751037915741406,45.087481826870444,48.77016459452715,49.27827065772756,46.471738748716646
53713,2019-04-17 18:35:00,43.30013861923795,33.902232758173525,48.77016459452715,49.27827065772756,43.81270165741655
53713,2019-04-17 20:30:00,54.66587137640678,51.06053940450869,48.77016459452715,49.27827065772756,50.943711508292544
53713,2019-04-18 10:30:00,42.751037915741406,33.902232758173525,53.833024057014605,47.169869521609144,44.41404106313467
53713,2019-04-18 14:47:00,57.04313987398977,53.24867639839653,53.833024057014605,47.169869521609144,52.823677462752514
53713,2019-04-18 17:18:00,45.29939042313874,33.902232758173525,53.833024057014605,47.169869521609144,45.051129189984
53713,2019-04-18 20:30:00,41.9273868604966,46.83695623002619,53.833024057014605,47.169869521609144,47.441809167286635
53713,2019-04-19 10:30:00,54.66587137640678,33.902232758173525,53.833024057014605,47.444372116865836,47.461375077115186
53713,2019-04-19 14:04:00,52.98476043197696,52.72719845130203,53.833024057014605,47.444372116865836,51.74733876428986
53713,2019-04-19 17:56:00,52.98476043197696,33.902232758173525,53.833024057014605,47.444372116865836,47.041097341007735
53713,2019-04-19 20:30:00,56.49403917049324,51.06053940450869,53.833024057014605,47.444372116865836,52.20799368722059
53713,2019-04-20 10:30:00,51.1565926378905,33.902232758173525,50.45778441535631,49.29334784198028,46.20248941335015
53713,2019-04-20 14:51:00,58.175150114923056,52.91223901317427,50.45778441535631,49.29334784198028,52.70963034635848
53713,2019-04-20 17:32:00,49.769595392773965,53.95519490736327,50.45778441535631,49.29334784198028,50.86898063936845
53713,2019-04-20 20:30:00,57.196700376352446,52.205720504207534,50.45778441535631,49.29334784198028,52.28838828447414
53713,2019-04-21 10:30:00,46.260316654257686,52.205720504207534,53.833024057014605,49.206982206629085,50.37651085552723
53713,2019-04-21 14:15:00,45.29939042313874,54.66171341633002,53.833024057014605,49.206982206629085,50.75027752577811
53713,2019-04-21 18:59:00,58.175150114923056,49.832542948447454,53.833024057014605,49.206982206629085,52.76192483175355
53713,2019-04-21 20:30:00,49.55492087523693,45.60895977396495,53.833024057014605,49.206982206629085,49.550971728211394
53713,2019-04-22 10:30:00,46.260316654257686,52.72719845130203,55.52064387784375,45.71379133875185,50.05548758053883
53713,2019-04-22 13:42:00,43.30013861923795,53.24867639839653,55.52064387784375,45.71379133875185,49.44581255855752
53713,2019-04-22 18:09:00,50.02458239695722,45.60895977396495,55.52064387784375,45.71379133875185,49.216994346879446
53713,2019-04-22 20:30:00,42.751037915741406,50.35402089554195,55.52064387784375,45.71379133875185,48.58487350696974
53713,2019-04-23 10:30:00,52.46172672875146,53.433716960268775,55.52064387784375,51.524077804486005,53.2350413428375
53713,2019-04-23 14:49:00,46.80941735775423,52.72719845130203,55.52064387784375,51.524077804486005,51.645334372846506
53713,2019-04-23 17:47:00,46.80941735775423,45.60895977396495,55.52064387784375,51.524077804486005,49.86577470351224
53713,2019-04-23 20:30:00,45.436665599012876,45.60895977396495,55.52064387784375,51.524077804486005,49.522586763826894
53715,2019-05-01 10:30:00,60.705979114868725,52.205720504207534,46.75090129334566,51.10479485893813,52.69184894284001
53715,2019-05-01 13:28:00,42.751037915741406,52.91223901317427,46.75090129334566,51.10479485893813,48.37974327029987
53715,2019-05-01 18:37:00,52.98476043197696,52.91223901317427,46.75090129334566,51.10479485893813,50.93817389935876
53715,2019-05-01 20:30:00,46.80941735775423,34.60875126714027,46.75090129334566,51.10479485893813,44.81846619429457
53715,2019-05-02 10:30:00,60.705979114868725,52.72719845130203,50.12614093500397,51.11987204319084,53.66979763609139
53715,2019-05-02 14:07:00,42.751037915741406,52.72719845130203,50.12614093500397,51.11987204319084,49.181062336309566
53715,2019-05-02 18:40:00,56.279364652956204,52.39076106607977,50.12614093500397,51.11987204319084,52.4790346743077
53715,2019-05-02 20:30:00,42.751037915741406,50.35402089554195,50.12614093500397,51.11987204319084,48.58776794736954
53715,2019-05-03 10:30:00,49.47548169346069,51.68424255711302,43.375661651687366,53.19074447115268,49.43153259335344
53715,2019-05-03 14:46:00,43.30013861923795,52.72719845130203,43.375661651687366,53.19074447115268,48.148435798345005
53715,2019-05-03 18:19:00,42.751037915741406,51.68424255711302,43.375661651687366,53.19074447115268,47.75042164892362
53715,2019-05-03 20:30:00,41.9273868604966,53.433716960268775,43.375661651687366,53.19074447115268,47.98187748590135
53715,2019-05-04 10:30:00,45.29939042313874,53.433716960268775,50.12614093500397,55.10363430771444,50.99072065653148
53715,2019-05-04 13:28:00,46.260316654257686,46.58851016093898,50.12614093500397,55.10363430771444,49.51965051447877
53715,2019-05-04 18:16:00,53.5338611354735,52.72719845130203,50.12614093500397,55.10363430771444,52.872708707373484
53715,2019-05-04 20:30:00,59.33322735612737,54.14023546923551,50.12614093500397,55.10363430771444,54.67580951702032
53715,2019-05-05 10:30:00,46.260316654257686,53.433716960268775,45.063281472516515,53.11175317545264,49.4672670656239
53715,2019-05-05 14:04:00,52.300424392719634,52.72719845130203,45.063281472516515,53.11175317545264,50.8006643729977
53715,2019-05-05 17:56:00,44.5180916946535,51.76705791347544,45.063281472516515,53.11175317545264,48.615046064024526
53715,2019-05-05 20:30:00,42.751037915741406,53.433716960268775,45.063281472516515,53.11175317545264,48.589947380994836
53715,2019-05-06 10:30:00,41.9273868604966,53.433716960268775,50.12614093500397,58.89389708477645,51.095285460136445
53715,2019-05-06 14:11:00,46.260316654257686,54.14023546923551,50.12614093500397,58.89389708477645,52.3551475358184
53715,2019-05-06 17:44:00,44.6728903779793,46.315478282931686,50.12614093500397,58.89389708477645,50.00210167017285
53715,2019-05-06 20:30:00,66.41166066737117,54.14023546923551,50.12614093500397,58.89389708477645,57.392983539096775
53715,2019-05-07 10:30:00,53.5338611354735,52.72719845130203,53.50138057666227,53.11175317545264,53.21854833472261
53715,2019-05-07 13:53:00,55.809703131235906,52.72719845130203,53.50138057666227,53.11175317545264,53.78750883366321
53715,2019-05-07 17:54:00,55.04592791020233,50.35402089554195,53.50138057666227,53.11175317545264,53.003270639464795
53715,2019-05-07 20:30:00,42.751037915741406,34.60875126714027,53.50138057666227,53.11175317545264,45.993230733749144
53756,2019-04-18 10:30:00,59.02486817043891,64.31746637220883,57.8374458291004,45.632925099907986,56.70317636791403
53756,2019-04-18 14:29:00,43.30013861923795,56.699747576811,57.8374458291004,45.632925099907986,50.867564281264336
53756,2019-04-18 18:14:00,52.300424392719634,56.699747576811,57.8374458291004,45.632925099907986,53.11763572463475
53756,2019-04-18 20:30:00,49.47548169346069,55.28671055887752,57.8374458291004,45.632925099907986,52.05814079533665
53756,2019-04-19 10:30:00,46.80941735775423,34.60875126714027,59.52506564992956,34.49515769750814,43.85959799308305
53756,2019-04-19 13:44:00,48.18216911649558,55.2116591421741,59.52506564992956,34.49515769750814,49.35351290152684
53756,2019-04-19 18:05:00,46.260316654257686,58.29135520690092,59.52506564992956,34.49515769750814,49.64297380214908
53756,2019-04-19 20:30:00,52.98476043197696,48.999213425050776,59.52506564992956,34.49515769750814,49.00104930111636
53756,2019-04-20 10:30:00,45.29939042313874,34.60875126714027,57.8374458291004,49.01147090707242,46.68926460661296
53756,2019-04-20 14:01:00,42.751037915741406,47.48265721166429,57.8374458291004,49.01147090707242,49.270652965894634
53756,2019-04-20 17:54:00,64.215257853385,49.321416920898244,57.8374458291004,49.01147090707242,55.09639787761402
53756,2019-04-20 20:30:00,54.66587137640678,43.82972360211647,57.8374458291004,49.01147090707242,51.33612792867402
53756,2019-04-21 10:30:00,52.98476043197696,34.60875126714027,56.149826008271255,45.8942254540558,47.40939079036107
53756,2019-04-21 13:04:00,43.30013861923795,57.01159915311318,56.149826008271255,45.8942254540558,50.588947308669546
53756,2019-04-21 17:39:00,42.751037915741406,49.70573193401752,56.149826008271255,45.8942254540558,48.625205328021494
53756,2019-04-21 20:30:00,55.66264628157927,51.44614840757113,56.149826008271255,45.8942254540558,52.288211537869365
53756,2019-04-22 10:30:00,57.652116411697556,48.515261186307995,59.52506564992956,53.16260191474233,54.71376129066936
53756,2019-04-22 14:58:00,42.751037915741406,55.880651942789115,59.52506564992956,53.16260191474233,52.8298393558006
53756,2019-04-22 17:37:00,46.80941735775423,59.646162677392084,59.52506564992956,53.16260191474233,54.78581189995455
53756,2019-04-22 20:30:00,48.791145654203355,58.29135520690092,59.52506564992956,53.16260191474233,54.94254210644404
53756,2019-04-23 10:30:00,53.5338611354735,52.15396090648103,57.8374458291004,45.71379133875185,52.309764802451696
53756,2019-04-23 14:50:00,54.436951372494555,42.56420143770351,57.8374458291004,45.71379133875185,50.13809749451258
53756,2019-04-23 18:52:00,53.5338611354735,62.01934023315217,57.8374458291004,45.71379133875185,54.77610963411948
53756,2019-04-23 20:30:00,51.437621424119776,54.71347301405651,57.8374458291004,45.71379133875185,52.425582901507134
53756,2019-04-24 10:30:00,41.9273868604966,63.299096286939914,59.52506564992956,51.53915498873872,54.072675946526196
53756,2019-04-24 13:02:00,52.98476043197696,56.38013206084985,59.52506564992956,51.53915498873872,55.10727828287377
53756,2019-04-24 17:28:00,48.791145654203355,59.646162677392084,59.52506564992956,51.53915498873872,54.87538224256593
53756,2019-04-24 20:30:00,46.260316654257686,55.91817765114084,59.52506564992956,51.53915498873872,53.3106787360167
53757,2019-04-18 10:30:00,53.5338611354735,58.7753074456437,51.21868345568279,42.00989419704103,51.38443655846026
53757,2019-04-18 13:40:00,57.652116411697556,60.16764062448658,51.21868345568279,42.00989419704103,52.76208367222699
53757,2019-04-18 17:48:00,53.07844510012839,35.130229214234774,51.21868345568279,42.00989419704103,45.359312991771745
53757,2019-04-18 20:30:00,46.260316654257686,35.130229214234774,51.21868345568279,42.00989419704103,43.654780880304074
53757,2019-04-19 10:30:00,53.5338611354735,35.130229214234774,45.31201408278077,42.00989419704103,43.996499657382515
53757,2019-04-19 13:01:00,49.769595392773965,35.130229214234774,45.31201408278077,42.00989419704103,43.05543322170763
53757,2019-04-19 18:16:00,61.161395150213835,35.130229214234774,45.31201408278077,42.00989419704103,45.9033831610676
53757,2019-04-19 20:30:00,54.49682720670579,35.130229214234774,45.31201408278077,42.00989419704103,44.23724117519059
53757,2019-04-20 10:30:00,52.46172672875146,35.130229214234774,46.15582399319534,42.29959176657466,44.01184292568906
53757,2019-04-20 13:21:00,41.9273868604966,35.130229214234774,46.15582399319534,42.29959176657466,41.37825795862534
53757,2019-04-20 18:55:00,65.41896544242536,35.130229214234774,46.15582399319534,42.29959176657466,47.25115260410753
53757,2019-04-20 20:30:00,68.63413048162836,57.22122552390551,46.15582399319534,42.29959176657466,53.577692941325964
53757,2019-04-21 10:30:00,42.751037915741406,35.130229214234774,46.15582399319534,43.90770684935008,41.9861994931304
53757,2019-04-21 13:05:00,59.02486817043891,56.51470701493876,46.15582399319534,43.90770684935008,51.40077650698077
53757,2019-04-21 18:56:00,66.95301953719854,35.130229214234774,46.15582399319534,43.90770684935008,48.03669489849468
53757,2019-04-21 20:30:00,54.49682720670579,60.16764062448658,46.15582399319534,43.90770684935008,51.18199966843445
53757,2019-04-22 10:30:00,66.95301953719854,59.646162677392084,46.15582399319534,38.37178610992136,52.78169807942683
53757,2019-04-22 13:01:00,66.95301953719854,53.48547655799528,46.15582399319534,38.37178610992136,51.24152654957763
53757,2019-04-22 17:58:00,59.02486817043891,60.16764062448658,46.15582399319534,38.37178610992136,50.93002972451055
53757,2019-04-22 20:30:00,46.260316654257686,56.51470701493876,46.15582399319534,38.37178610992136,46.82565844307828
53757,2019-04-23 10:30:00,54.142837673181276,55.99322906784427,49.531063634853645,41.583236911841986,50.3125918219303
53757,2019-04-23 13:05:00,45.281866915687075,56.51470701493876,49.531063634853645,41.583236911841986,48.22771861933037
53757,2019-04-23 18:00:00,42.751037915741406,56.51470701493876,49.531063634853645,41.583236911841986,47.59501136934395
53757,2019-04-23 20:30:00,46.260316654257686,54.76523261178302,49.531063634853645,41.583236911841986,48.034962453184086
53757,2019-04-24 10:30:00,43.30013861923795,56.51470701493876,49.531063634853645,38.465854589874105,46.95294096472612
53757,2019-04-24 14:59:00,59.54016003999524,55.28671055887752,49.531063634853645,38.465854589874105,50.70594720590013
53757,2019-04-24 17:42:00,42.751037915741406,57.22122552390551,49.531063634853645,38.465854589874105,46.99229541609367
53757,2019-04-24 20:30:00,58.72425081841959,55.99322906784427,49.531063634853645,38.465854589874105,50.678599527747906
53758,2019-04-18 10:30:00,52.98476043197696,54.02895233412354,52.794108782537315,49.43812819227146,52.31148743522732
53758,2019-04-18 14:09:00,52.98476043197696,34.60875126714027,52.794108782537315,49.43812819227146,47.4564371684815
53758,2019-04-18 18:25:00,42.751037915741406,51.50696593489976,52.794108782537315,49.43812819227146,49.122560206362486
53758,2019-04-18 20:30:00,56.49403917049324,55.91817765114084,52.794108782537315,49.43812819227146,53.661113449110715
53758,2019-04-19 10:30:00,43.909115156945724,34.60875126714027,57.85696824502477,53.27161070999654,47.41161134477682
53758,2019-04-19 14:59:00,51.1565926378905,34.60875126714027,57.85696824502477,53.27161070999654,49.22348071501302
53758,2019-04-19 18:16:00,54.90661289421485,56.1058061928994,57.85696824502477,53.27161070999654,55.53524951053389
53758,2019-04-19 20:30:00,54.436951372494555,48.79993897380375,57.85696824502477,53.27161070999654,53.5913673253299
53758,2019-04-20 10:30:00,51.70569334138704,34.60875126714027,48.29378926032625,47.77146152560479,45.594923848614584
53758,2019-04-20 13:34:00,46.260316654257686,63.74552281733099,48.29378926032625,47.77146152560479,51.51777256437993
53758,2019-04-20 18:06:00,51.85275019104368,55.91817765114084,48.29378926032625,47.77146152560479,50.95904465702889
53758,2019-04-20 20:30:00,58.175150114923056,52.97176255055975,48.29378926032625,47.77146152560479,51.803040862853464
53758,2019-04-21 10:30:00,58.72425081841959,34.60875126714027,49.41886914087902,38.1203182024944,45.21804735723332
53758,2019-04-21 14:15:00,51.1565926378905,45.55590618629528,49.41886914087902,38.1203182024944,46.0629215418898
53758,2019-04-21 17:22:00,52.46172672875146,64.52709274300115,49.41886914087902,38.1203182024944,51.132001703781505
53758,2019-04-21 20:30:00,50.92767263397828,53.93190308838635,49.41886914087902,38.1203182024944,48.09969076643451
53758,2019-04-22 10:30:00,65.41896544242536,66.95202989648774,47.73124932004987,49.76334265786659,57.46639682920739
53758,2019-04-22 14:00:00,46.80941735775423,64.52709274300115,47.73124932004987,49.76334265786659,52.207775519667955
53758,2019-04-22 18:48:00,43.30013861923795,56.43965559823534,47.73124932004987,49.76334265786659,49.30859654884743
53758,2019-04-22 20:30:00,59.02486817043891,60.2776297696554,47.73124932004987,49.76334265786659,54.19927247950269
53758,2019-04-23 10:30:00,47.79437074903087,68.18002635254899,51.106488961708166,58.7134629694725,56.44858725819013
53758,2019-04-23 14:31:00,52.16110937673215,68.18002635254899,51.106488961708166,58.7134629694725,57.540271915115454
53758,2019-04-23 18:59:00,51.69144785501185,54.82605013911166,51.106488961708166,58.7134629694725,54.084362481326046
53758,2019-04-23 20:30:00,46.260316654257686,67.6585484054545,51.106488961708166,58.7134629694725,55.93470424772321
53758,2019-04-24 10:30:00,66.41166066737117,63.299096286939914,49.41886914087902,51.30812679312056,57.60943822207766
53758,2019-04-24 14:00:00,58.72425081841959,64.52709274300115,49.41886914087902,51.30812679312056,55.99458487385508
53758,2019-04-24 17:13:00,51.67658191545623,61.0617876752119,49.41886914087902,51.30812679312056,53.366341381166926
53758,2019-04-24 20:30:00,46.80941735775423,59.646162677392084,49.41886914087902,51.30812679312056,51.79564399228647
53759,2019-04-18 10:30:00,42.751037915741406,71.8329599620968,62.00768934136237,42.20526862764643,54.69923896171176
53759,2019-04-18 14:45:00,46.80941735775423,71.75790854539338,62.00768934136237,42.20526862764643,55.695070968039104
53759,2019-04-18 17:00:00,42.751037915741406,58.939644168425346,62.00768934136237,42.20526862764643,51.47591001329389
53759,2019-04-18 20:30:00,42.751037915741406,71.8329599620968,62.00768934136237,42.20526862764643,54.69923896171176
53759,2019-04-19 10:30:00,46.260316654257686,35.83674772320151,63.69530916219152,55.10363430771444,50.22400196184129
53759,2019-04-19 13:18:00,50.31869609627051,71.05139003642665,63.69530916219152,55.10363430771444,60.042257400650776
53759,2019-04-19 18:02:00,52.300424392719634,43.0481536764463,63.69530916219152,55.10363430771444,53.53688038476797
53759,2019-04-19 20:30:00,52.98476043197696,71.12644145313007,63.69530916219152,55.10363430771444,60.72753633875325
53759,2019-04-20 10:30:00,49.47548169346069,35.83674772320151,53.56959023721662,62.38708795265369,50.31722690163313
53759,2019-04-20 14:57:00,50.56021556920947,35.83674772320151,53.56959023721662,62.38708795265369,50.58841037057032
53759,2019-04-20 18:15:00,43.909115156945724,71.75790854539338,53.56959023721662,62.38708795265369,57.90592547305235
53759,2019-04-20 20:30:00,47.418393895462,71.75790854539338,53.56959023721662,62.38708795265369,58.78324515768142
53759,2019-04-21 10:30:00,48.87910462477965,35.83674772320151,55.25721005804577,56.7703009743811,49.18584084510201
53759,2019-04-21 14:01:00,46.260316654257686,71.75790854539338,55.25721005804577,56.7703009743811,57.51143405801949
53759,2019-04-21 17:13:00,51.70569334138704,71.75790854539338,55.25721005804577,56.7703009743811,58.872778229801824
53759,2019-04-21 20:30:00,72.14340922014463,71.75790854539338,55.25721005804577,56.7703009743811,63.98220719949123
53759,2019-04-22 10:30:00,61.7703716879216,71.75790854539338,55.25721005804577,64.3940462691682,63.29488414013224
53759,2019-04-22 13:11:00,49.769595392773965,35.83674772320151,55.25721005804577,64.3940462691682,51.31439986079736
53759,2019-04-22 17:48:00,50.92767263397828,71.75790854539338,55.25721005804577,64.3940462691682,60.584209376646406
53759,2019-04-22 20:30:00,54.66587137640678,71.75790854539338,55.25721005804577,64.3940462691682,61.51875906225353
53759,2019-04-23 10:30:00,52.46172672875146,64.45204132629773,60.320069520533224,58.84304834548676,59.01922148026729
53759,2019-04-23 14:41:00,46.80941735775423,71.8329599620968,60.320069520533224,58.84304834548676,59.45137379646775
53759,2019-04-23 18:20:00,65.41896544242536,71.8329599620968,60.320069520533224,58.84304834548676,64.10376081763553
53759,2019-04-23 20:30:00,46.80941735775423,71.75790854539338,60.320069520533224,58.84304834548676,59.4326109422919
